Código;Nome;  Preço (BRL)  
7812;Portátil Memória; R$ 105.179,00 
7813;Premium Roteador; R$ 14.203,00 
7814;Premium Suporte; R$ 108.908,00 
7815;Mini Carregador; R$ 79.752,00 
7816;Eco Sensor; R$ 66.606,00 
7817;Ultra Colher; R$ 89.399,00 
7818;Compacto Caixa; R$ 36.236,00 
7819;Portátil Teclado; R$ 5.743,00 
7820;Flex PenDrive; R$ 100.633,00 
7821;Portátil Fone; R$ 37.412,00 
7822;Light Camera; R$ 57.694,00 
7823;Light PenDrive; R$ 184.902,00 
7824;Classic Bateria; R$ 190.707,00 
7825;Smart Camiseta; R$ 166.618,00 
7826;Turbo Relógio; R$ 7.485,00 
7827;Econômico Fonte; R$ 16.374,00 
7828;Turbo Adaptador; R$ 191.516,00 
7829;Ultra Mochila; R$ 7.029,00 
7830;Flex Capa; R$ 92.383,00 
7831;Turbo Caixa; R$ 17.391,00 
7832;Premium Bateria; R$ 102.032,00 
7833;Max Teclado; R$ 16.754,00 
7834;Flex Caneca; R$ 175.113,00 
7835;Ultra Cartucho; R$ 74.938,00 
7836;Smart Livro; R$ 67.562,00 
7837;Econômico Cadeira; R$ 110.585,00 
7838;Light Fonte; R$ 118.794,00 
7839;Portátil PenDrive; R$ 143.777,00 
7840;Premium Cabo; R$ 158.115,00 
7841;Turbo Estojo; R$ 33.909,00 
7842;Classic Relógio; R$ 85.123,00 
7843;Classic Fita; R$ 4.974,00 
7844;Eco Relógio; R$ 63.827,00 
7845;Max Calculadora; R$ 27.977,00 
7846;Pro Bateria; R$ 9.704,00 
7847;Classic Ferramenta; R$ 26.079,00 
7848;Premium Teclado Mecânico; R$ 61.444,00 
7849;Strong Régua; R$ 53.265,00 
7850;Max SSD; R$ 105.136,00 
7851;Premium Suporte; R$ 185.273,00 
7852;Avançado Cabo; R$ 134.164,00 
7853;Classic Carregador; R$ 113.521,00 
7854;Mini Camera; R$ 12.414,00 
7855;Premium Mochila; R$ 3.284,00 
7856;Mini Caderno; R$ 178.278,00 
7857;Rústico Placa; R$ 123.634,00 
7858;Premium Carregador; R$ 128.888,00 
7859;Eco Parafuso; R$ 92.061,00 
7860;Econômico Suporte; R$ 34.881,00 
7861;Premium Placa-Mãe; R$ 63.214,00 
7862;Smart Mouse; R$ 2.172,00 
7863;Rústico PenDrive; R$ 129.747,00 
7864;Compacto Carregador; R$ 143.939,00 
7865;Turbo Tela; R$ 29.549,00 
7866;Ultra Caderno; R$ 62.817,00 
7867;Turbo Almofada; R$ 67.453,00 
7868;Compacto Fogão; R$ 98.382,00 
7869;Compacto Fita; R$ 150.824,00 
7870;Econômico Cartucho; R$ 197.513,00 
7871;Rústico Microfone; R$ 49.223,00 
7872;Strong Mesa; R$ 58.556,00 
7873;Flex Ferramenta; R$ 191.781,00 
7874;Elegante Régua; R$ 172.739,00 
7875;Light Bateria; R$ 27.868,00 
7876;Rústico Processador; R$ 74.889,00 
7877;Compacto Gabinete; R$ 12.581,00 
7878;Ultra Livro; R$ 12.562,00 
7879;Econômico Relógio; R$ 28.129,00 
7880;Eco Teclado; R$ 170.046,00 
7881;Smart Tela; R$ 44.311,00 
7882;Smart Placa; R$ 3.534,00 
7883;Compacto Cooler; R$ 23.068,00 
7884;Strong Cartucho; R$ 13.649,00 
7885;Light Teclado Mecânico; R$ 85.146,00 
7886;Active Caixa; R$ 16.665,00 
7887;Avançado Monitor; R$ 3.739,00 
7888;Ultra Cobertor; R$ 56.758,00 
7889;Portátil Batedeira; R$ 93.262,00 
7890;Elegante Joystick; R$ 95.886,00 
7891;Rústico Fita; R$ 135.738,00 
7892;Flex Camiseta; R$ 135.553,00 
7893;Compacto Ferramenta Elétrica; R$ 192.922,00 
7894;Portátil SSD; R$ 74.576,00 
7895;Ultra Ferramenta; R$ 132.926,00 
7896;Rústico Panela; R$ 123.624,00 
7897;Premium Monitor; R$ 147.927,00 
7898;Turbo Mouse; R$ 178.366,00 
7899;Active HD; R$ 193.172,00 
7900;Avançado Relógio; R$ 5.196,00 
7901;Elegante Hub; R$ 132.288,00 
7902;Portátil Carregador; R$ 8.577,00 
7903;Turbo Caneta; R$ 148.227,00 
7904;Flex Faca; R$ 11.289,00 
7905;Econômico SSD; R$ 8.020,00 
7906;Pro Cartucho; R$ 187.038,00 
7907;Mini Bateria; R$ 9.487,00 
7908;Premium Camera; R$ 116.949,00 
7909;Moderno Fonte; R$ 193.242,00 
7910;Smart Relógio; R$ 187.338,00 
7911;Light Caneta; R$ 139.318,00 
7912;Classic Relógio; R$ 70.631,00 
7913;Flex Cartucho; R$ 134.535,00 
7914;Pro PenDrive; R$ 87.489,00 
7915;Mini Fogão; R$ 156.064,00 
7916;Pro Caixa; R$ 16.032,00 
7917;Eco Régua; R$ 42.732,00 
7918;Moderno Tela; R$ 3.576,00 
7919;Active Impressora; R$ 89.842,00 
7920;Classic Placa; R$ 87.175,00 
7921;Ultra Sensor; R$ 58.346,00 
7922;Active Bateria; R$ 124.701,00 
7923;Turbo Sofá; R$ 90.614,00 
7924;Max Suporte; R$ 140.265,00 
7925;Light Joystick; R$ 141.455,00 
7926;Classic Fita; R$ 38.405,00 
7927;Classic Capa; R$ 113.164,00 
7928;Eco Agenda; R$ 101.452,00 
7929;Mini Memória; R$ 18.914,00 
7930;Portátil Batedeira; R$ 88.857,00 
7931;Turbo Estojo; R$ 182.191,00 
7932;Premium Gabinete; R$ 123.383,00 
7933;Ultra Teclado; R$ 56.894,00 
7934;Eco Cooler; R$ 63.178,00 
7935;Active Adaptador; R$ 131.803,00 
7936;Rústico Cartucho; R$ 156.294,00 
7937;Elegante Processador; R$ 127.181,00 
7938;Eco Almofada; R$ 26.063,00 
7939;Light Hub; R$ 19.482,00 
7940;Rústico Roteador; R$ 29.235,00 
7941;Strong Roteador; R$ 16.875,00 
7942;Ultra SSD; R$ 166.422,00 
7943;Flex Cooler; R$ 163.004,00 
7944;Active Bateria; R$ 19.462,00 
7945;Max PenDrive; R$ 146.578,00 
7946;Rústico Sofá; R$ 28.906,00 
7947;Moderno SSD; R$ 191.265,00 
7948;Max Parafuso; R$ 74.183,00 
7949;Compacto Bateria; R$ 114.198,00 
7950;Strong Camiseta; R$ 45.068,00 
7951;Flex Caneca; R$ 129.964,00 
7952;Classic Sofá; R$ 182.001,00 
7953;Pro Controle; R$ 4.244,00 
7954;Max Cadeira; R$ 110.605,00 
7955;Max Livro; R$ 161.734,00 
7956;Max Caderno; R$ 46.843,00 
7957;Smart Estojo; R$ 22.786,00 
7958;Premium Lâmpada; R$ 17.905,00 
7959;Classic Caixa; R$ 190.023,00 
7960;Avançado Camiseta; R$ 8.656,00 
7961;Elegante Processador; R$ 8.152,00 
7962;Max Microfone; R$ 172.584,00 
7963;Econômico Teclado Mecânico; R$ 17.600,00 
7964;Ultra Batedeira; R$ 94.598,00 
7965;Pro Cabo; R$ 135.802,00 
7966;Moderno Caneca; R$ 182.287,00 
7967;Mini Camera; R$ 82.956,00 
7968;Portátil Placa-Mãe; R$ 97.569,00 
7969;Elegante Memória; R$ 97.803,00 
7970;Rústico Gabinete; R$ 22.845,00 
7971;Light Bateria; R$ 199.203,00 
7972;Elegante Placa-Mãe; R$ 161.514,00 
7973;Mini Processador; R$ 116.218,00 
7974;Moderno Fita; R$ 179.554,00 
7975;Econômico Roteador; R$ 158.465,00 
7976;Ultra Microfone; R$ 23.982,00 
7977;Moderno Suporte; R$ 9.907,00 
7978;Avançado Panela; R$ 180.571,00 
7979;Smart Memória; R$ 26.112,00 
7980;Ultra Caneta; R$ 116.787,00 
7981;Smart Calculadora; R$ 182.743,00 
7982;Pro Cabo; R$ 99.196,00 
7983;Compacto Monitor; R$ 64.732,00 
7984;Flex Cadeira; R$ 74.105,00 
7985;Ultra Agenda; R$ 184.507,00 
7986;Active Camera; R$ 80.429,00 
7987;Smart Ferramenta; R$ 36.763,00 
7988;Portátil Controle; R$ 60.634,00 
7989;Smart Gabinete; R$ 42.441,00 
7990;Compacto Tela; R$ 174.079,00 
7991;Strong Placa; R$ 144.918,00 
7992;Smart Placa-Mãe; R$ 60.816,00 
7993;Smart Lâmpada; R$ 159.499,00 
7994;Max Adaptador; R$ 107.776,00 
7995;Avançado Estojo; R$ 196.038,00 
7996;Moderno Carregador; R$ 142.396,00 
7997;Classic Capa; R$ 148.282,00 
7998;Avançado Teclado Mecânico; R$ 170.209,00 
7999;Elegante Microfone; R$ 89.473,00 
8000;Turbo Impressora; R$ 162.582,00 
8001;Eco Placa-Mãe; R$ 92.606,00 
8002;Ultra Cartucho; R$ 110.508,00 
8003;Rústico Roteador; R$ 69.606,00 
8004;Classic Ferramenta Elétrica; R$ 5.648,00 
8005;Eco Agenda; R$ 134.176,00 
8006;Light Relógio; R$ 71.716,00 
8007;Classic Camera; R$ 138.895,00 
8008;Flex Fogão; R$ 12.560,00 
8009;Mini PenDrive; R$ 13.966,00 
8010;Mini Impressora; R$ 194.993,00 
8011;Eco Capa; R$ 169.079,00 
8012;Light Agenda; R$ 105.959,00 
8013;Turbo Suporte; R$ 12.661,00 
8014;Active Almofada; R$ 56.179,00 
8015;Avançado Suporte; R$ 12.559,00 
8016;Max Caderno; R$ 146.792,00 
8017;Premium Caixa; R$ 165.146,00 
8018;Flex PenDrive; R$ 154.886,00 
8019;Avançado Camera; R$ 120.675,00 
8020;Moderno Impressora; R$ 34.412,00 
8021;Compacto Almofada; R$ 61.714,00 
8022;Light Fonte; R$ 46.596,00 
8023;Ultra Controle; R$ 121.682,00 
8024;Active Placa-Mãe; R$ 41.375,00 
8025;Max Caixa; R$ 78.251,00 
8026;Portátil Fita; R$ 191.397,00 
8027;Strong Gabinete; R$ 57.675,00 
8028;Ultra PenDrive; R$ 107.977,00 
8029;Mini Carregador; R$ 79.749,00 
8030;Premium Fogão; R$ 199.655,00 
8031;Light Cabo; R$ 91.978,00 
8032;Pro Camera; R$ 24.346,00 
8033;Rústico Hub; R$ 105.043,00 
8034;Max Panela; R$ 8.172,00 
8035;Turbo Placa; R$ 105.453,00 
8036;Rústico Gabinete; R$ 148.095,00 
8037;Smart Memória; R$ 14.351,00 
8038;Econômico Cobertor; R$ 12.910,00 
8039;Compacto Régua; R$ 59.521,00 
8040;Ultra Tela; R$ 89.357,00 
8041;Elegante Fone; R$ 5.800,00 
8042;Elegante Camiseta; R$ 83.815,00 
8043;Active Lâmpada; R$ 19.449,00 
8044;Avançado Fogão; R$ 14.830,00 
8045;Premium Lâmpada; R$ 75.292,00 
8046;Eco Tela; R$ 25.523,00 
8047;Elegante Cooler; R$ 179.247,00 
8048;Flex Régua; R$ 138.476,00 
8049;Smart Parafuso; R$ 48.849,00 
8050;Avançado Agenda; R$ 126.984,00 
8051;Pro Almofada; R$ 20.918,00 
8052;Compacto Sensor; R$ 103.538,00 
8053;Turbo Parafuso; R$ 160.735,00 
8054;Econômico Lâmpada; R$ 104.234,00 
8055;Portátil Fone; R$ 6.387,00 
8056;Elegante Carregador; R$ 99.353,00 
8057;Ultra Relógio; R$ 171.064,00 
8058;Compacto Mesa; R$ 24.621,00 
8059;Active Fone; R$ 43.118,00 
8060;Avançado Monitor; R$ 67.357,00 
8061;Classic PenDrive; R$ 125.759,00 
8062;Premium SSD; R$ 174.958,00 
8063;Mini Cabo; R$ 70.703,00 
8064;Elegante Mouse; R$ 132.544,00 
8065;Premium Régua; R$ 119.635,00 
8066;Ultra Faca; R$ 127.536,00 
8067;Econômico Placa-Mãe; R$ 6.465,00 
8068;Turbo Gabinete; R$ 92.326,00 
8069;Strong Calculadora; R$ 156.845,00 
8070;Eco Placa; R$ 12.675,00 
8071;Elegante Sofá; R$ 17.874,00 
8072;Light Fonte; R$ 128.566,00 
8073;Pro Teclado Mecânico; R$ 166.568,00 
8074;Classic Caixa; R$ 126.366,00 
8075;Strong Caneca; R$ 74.969,00 
8076;Compacto Camera; R$ 193.757,00 
8077;Eco Bateria; R$ 5.847,00 
8078;Smart HD; R$ 4.432,00 
8079;Moderno Mouse; R$ 97.244,00 
8080;Flex Capa; R$ 21.224,00 
8081;Rústico Faca; R$ 185.656,00 
8082;Rústico Capa; R$ 21.314,00 
8083;Eco Cobertor; R$ 94.415,00 
8084;Flex Adaptador; R$ 192.326,00 
8085;Ultra Gabinete; R$ 117.756,00 
8086;Econômico Calculadora; R$ 22.134,00 
8087;Econômico Impressora; R$ 37.096,00 
8088;Compacto Roteador; R$ 125.458,00 
8089;Compacto Microfone; R$ 71.796,00 
8090;Ultra SSD; R$ 89.835,00 
8091;Ultra Caneca; R$ 25.872,00 
8092;Premium Impressora; R$ 10.927,00 
8093;Turbo Fonte; R$ 73.522,00 
8094;Turbo Gabinete; R$ 157.729,00 
8095;Max Liquidificador; R$ 183.062,00 
8096;Strong Régua; R$ 32.935,00 
8097;Elegante Carregador; R$ 170.327,00 
8098;Moderno Ferramenta Elétrica; R$ 21.369,00 
8099;Moderno Gabinete; R$ 94.094,00 
8100;Light Liquidificador; R$ 127.113,00 
8101;Portátil Panela; R$ 71.366,00 
8102;Eco Liquidificador; R$ 64.483,00 
8103;Eco Microfone; R$ 184.658,00 
8104;Flex PenDrive; R$ 81.009,00 
8105;Turbo Batedeira; R$ 18.255,00 
8106;Elegante Memória; R$ 151.979,00 
8107;Turbo Batedeira; R$ 149.896,00 
8108;Eco Adaptador; R$ 43.597,00 
8109;Classic Ferramenta Elétrica; R$ 61.907,00 
8110;Max Teclado; R$ 101.304,00 
8111;Portátil PenDrive; R$ 27.482,00 
8112;Turbo Controle; R$ 31.209,00 
8113;Active Controle; R$ 37.375,00 
8114;Eco Impressora; R$ 10.732,00 
8115;Strong Caderno; R$ 15.032,00 
8116;Mini Lâmpada; R$ 83.968,00 
8117;Flex Mochila; R$ 18.095,00 
8118;Premium Controle; R$ 8.146,00 
8119;Smart Fogão; R$ 91.793,00 
8120;Avançado Mouse; R$ 7.551,00 
8121;Moderno Ferramenta Elétrica; R$ 31.699,00 
8122;Mini Parafuso; R$ 12.809,00 
8123;Ultra Fogão; R$ 16.581,00 
8124;Strong Monitor; R$ 13.747,00 
8125;Portátil Fone; R$ 144.973,00 
8126;Ultra Cobertor; R$ 102.952,00 
8127;Max Ferramenta; R$ 84.165,00 
8128;Econômico Cooler; R$ 12.477,00 
8129;Portátil Almofada; R$ 90.557,00 
8130;Elegante Panela; R$ 46.758,00 
8131;Premium Caneta; R$ 34.463,00 
8132;Pro Sensor; R$ 7.193,00 
8133;Moderno Colher; R$ 114.928,00 
8134;Strong Tela; R$ 198.267,00 
8135;Elegante Capa; R$ 19.486,00 
8136;Rústico Mochila; R$ 147.084,00 
8137;Premium Caderno; R$ 68.823,00 
8138;Eco Camiseta; R$ 144.273,00 
8139;Mini Mesa; R$ 19.800,00 
8140;Smart Filtro; R$ 39.428,00 
8141;Flex Régua; R$ 36.285,00 
8142;Rústico Teclado; R$ 75.209,00 
8143;Turbo PenDrive; R$ 713,00 
8144;Compacto Almofada; R$ 145.793,00 
8145;Classic Cabo; R$ 8.814,00 
8146;Econômico Cabo; R$ 17.877,00 
8147;Light Roteador; R$ 77.959,00 
8148;Pro Lâmpada; R$ 125.858,00 
8149;Classic Cartucho; R$ 134.768,00 
8150;Pro Lâmpada; R$ 153.726,00 
8151;Smart Livro; R$ 67.493,00 
8152;Smart Régua; R$ 108.431,00 
8153;Avançado Sensor; R$ 51.057,00 
8154;Premium Agenda; R$ 134.053,00 
8155;Pro Caderno; R$ 25.758,00 
8156;Ultra Mesa; R$ 79.685,00 
8157;Active Roteador; R$ 116.284,00 
8158;Econômico Adaptador; R$ 53.245,00 
8159;Moderno Sofá; R$ 21.145,00 
8160;Eco Tela; R$ 148.668,00 
8161;Max PenDrive; R$ 160.175,00 
8162;Rústico Suporte; R$ 159.054,00 
8163;Max Cadeira; R$ 135.642,00 
8164;Classic Almofada; R$ 7.121,00 
8165;Ultra Impressora; R$ 11.416,00 
8166;Max Controle; R$ 98.589,00 
8167;Flex Faca; R$ 149.474,00 
8168;Active Cadeira; R$ 59.846,00 
8169;Econômico Cobertor; R$ 189.554,00 
8170;Flex Fogão; R$ 82.678,00 
8171;Elegante Régua; R$ 49.368,00 
8172;Moderno Colher; R$ 37.707,00 
8173;Portátil Fita; R$ 167.382,00 
8174;Max Joystick; R$ 24.404,00 
8175;Ultra Bateria; R$ 192.666,00 
8176;Moderno Fogão; R$ 93.516,00 
8177;Pro Cadeira; R$ 25.359,00 
8178;Compacto Gabinete; R$ 75.573,00 
8179;Classic Cadeira; R$ 118.252,00 
8180;Strong Livro; R$ 36.177,00 
8181;Smart Camiseta; R$ 115.527,00 
8182;Flex Sofá; R$ 5.979,00 
8183;Active Caderno; R$ 10.484,00 
8184;Econômico Cabo; R$ 71.052,00 
8185;Turbo Almofada; R$ 16.583,00 
8186;Portátil Colher; R$ 54.487,00 
8187;Classic Caderno; R$ 159.416,00 
8188;Classic Caderno; R$ 54.461,00 
8189;Turbo Ferramenta Elétrica; R$ 36.038,00 
8190;Classic Capa; R$ 7.045,00 
8191;Ultra Ferramenta; R$ 165.447,00 
8192;Elegante PenDrive; R$ 180.465,00 
8193;Classic Memória; R$ 43.789,00 
8194;Eco Caneca; R$ 15.811,00 
8195;Turbo Camera; R$ 9.527,00 
8196;Active Calculadora; R$ 91.358,00 
8197;Active Capa; R$ 3.409,00 
8198;Econômico HD; R$ 2.911,00 
8199;Econômico Cobertor; R$ 93.623,00 
8200;Max Cartucho; R$ 12.377,00 
8201;Light Cadeira; R$ 189.887,00 
8202;Ultra Mouse; R$ 174.139,00 
8203;Flex Fone; R$ 18.255,00 
8204;Econômico Bateria; R$ 113.498,00 
8205;Ultra Faca; R$ 146.907,00 
8206;Compacto Cadeira; R$ 97.584,00 
8207;Active Liquidificador; R$ 58.965,00 
8208;Compacto SSD; R$ 108.377,00 
8209;Smart HD; R$ 79.802,00 
8210;Elegante Ferramenta; R$ 16.867,00 
8211;Portátil Controle; R$ 154.863,00 
8212;Portátil Fonte; R$ 196.903,00 
8213;Strong Cadeira; R$ 138.344,00 
8214;Compacto Liquidificador; R$ 94.498,00 
8215;Mini Filtro; R$ 173.358,00 
8216;Eco Caneta; R$ 90.318,00 
8217;Turbo Lâmpada; R$ 43.078,00 
8218;Max Cadeira; R$ 100.781,00 
8219;Classic Capa; R$ 175.121,00 
8220;Smart Camiseta; R$ 11.942,00 
8221;Compacto Hub; R$ 21.214,00 
8222;Pro Fogão; R$ 161.406,00 
8223;Elegante Panela; R$ 7.101,00 
8224;Classic Teclado; R$ 70.339,00 
8225;Ultra Caixa; R$ 137.564,00 
8226;Light Mesa; R$ 116.316,00 
8227;Pro Teclado; R$ 189.023,00 
8228;Rústico Sofá; R$ 106.161,00 
8229;Max Memória; R$ 7.314,00 
8230;Ultra Agenda; R$ 193.027,00 
8231;Elegante Carregador; R$ 30.015,00 
8232;Compacto Sensor; R$ 93.358,00 
8233;Eco Joystick; R$ 67.417,00 
8234;Light Joystick; R$ 54.317,00 
8235;Mini Relógio; R$ 159.233,00 
8236;Pro Sensor; R$ 160.476,00 
8237;Classic Impressora; R$ 79.807,00 
8238;Rústico Estojo; R$ 4.881,00 
8239;Moderno Parafuso; R$ 37.829,00 
8240;Mini Cartucho; R$ 56.092,00 
8241;Mini Batedeira; R$ 136.412,00 
8242;Light Mouse; R$ 80.124,00 
8243;Smart Monitor; R$ 50.444,00 
8244;Eco Carregador; R$ 7.411,00 
8245;Turbo Cabo; R$ 168.925,00 
8246;Rústico Caixa; R$ 185.289,00 
8247;Max Processador; R$ 142.724,00 
8248;Max Caixa; R$ 83.915,00 
8249;Light Cobertor; R$ 79.505,00 
8250;Moderno Roteador; R$ 148.842,00 
8251;Smart Cabo; R$ 65.314,00 
8252;Light Impressora; R$ 62.543,00 
8253;Smart Cooler; R$ 93.683,00 
8254;Elegante Impressora; R$ 49.902,00 
8255;Elegante Caixa; R$ 131.908,00 
8256;Classic Filtro; R$ 114.375,00 
8257;Premium Tela; R$ 1.161,00 
8258;Eco Régua; R$ 24.593,00 
8259;Mini Cabo; R$ 176.827,00 
8260;Max Controle; R$ 134.232,00 
8261;Strong Placa; R$ 15.941,00 
8262;Econômico Fogão; R$ 77.412,00 
8263;Classic Filtro; R$ 165.937,00 
8264;Compacto Mouse; R$ 151.695,00 
8265;Active Cooler; R$ 62.718,00 
8266;Elegante Joystick; R$ 134.043,00 
8267;Elegante Joystick; R$ 15.036,00 
8268;Flex Sofá; R$ 30.189,00 
8269;Flex Fita; R$ 122.338,00 
8270;Max Caderno; R$ 85.739,00 
8271;Elegante Cadeira; R$ 151.689,00 
8272;Flex Lâmpada; R$ 130.014,00 
8273;Smart Mesa; R$ 73.665,00 
8274;Moderno Hub; R$ 59.104,00 
8275;Portátil Capa; R$ 117.606,00 
8276;Econômico Memória; R$ 9.377,00 
8277;Ultra Estojo; R$ 159.342,00 
8278;Light Teclado Mecânico; R$ 40.082,00 
8279;Eco Cadeira; R$ 93.251,00 
8280;Ultra Processador; R$ 7.108,00 
8281;Moderno Colher; R$ 123.779,00 
8282;Avançado Monitor; R$ 8.318,00 
8283;Econômico SSD; R$ 184.963,00 
8284;Rústico Capa; R$ 706,00 
8285;Mini Ferramenta; R$ 2.617,00 
8286;Portátil Suporte; R$ 64.616,00 
8287;Mini Cooler; R$ 155.813,00 
8288;Econômico Placa; R$ 166.486,00 
8289;Eco Fogão; R$ 47.914,00 
8290;Pro Processador; R$ 90.495,00 
8291;Max Processador; R$ 37.775,00 
8292;Compacto Memória; R$ 150.725,00 
8293;Moderno Filtro; R$ 79.699,00 
8294;Compacto Hub; R$ 5.407,00 
8295;Light PenDrive; R$ 65.436,00 
8296;Portátil Panela; R$ 19.816,00 
8297;Premium Fita; R$ 79.746,00 
8298;Premium HD; R$ 59.174,00 
8299;Rústico Camera; R$ 152.126,00 
8300;Premium Mochila; R$ 17.807,00 
8301;Pro Almofada; R$ 174.528,00 
8302;Elegante Fone; R$ 17.463,00 
8303;Rústico Relógio; R$ 118.835,00 
8304;Smart Liquidificador; R$ 182.326,00 
8305;Avançado PenDrive; R$ 64.385,00 
8306;Avançado Panela; R$ 78.887,00 
8307;Smart Hub; R$ 47.446,00 
8308;Light Controle; R$ 172.363,00 
8309;Elegante Gabinete; R$ 13.482,00 
8310;Avançado Calculadora; R$ 97.301,00 
8311;Elegante Roteador; R$ 14.721,00 
8312;Strong Cooler; R$ 23.514,00 
8313;Ultra Cartucho; R$ 162.937,00 
8314;Pro Fita; R$ 101.981,00 
8315;Active Fita; R$ 23.254,00 
8316;Max Caixa; R$ 69.854,00 
8317;Classic Ferramenta Elétrica; R$ 142.428,00 
8318;Smart Caixa; R$ 136.473,00 
8319;Elegante Ferramenta; R$ 3.612,00 
8320;Portátil Cobertor; R$ 193.523,00 
8321;Turbo Régua; R$ 15.897,00 
8322;Classic Mesa; R$ 119.572,00 
8323;Classic Cartucho; R$ 188.854,00 
8324;Econômico Gabinete; R$ 15.267,00 
8325;Max Panela; R$ 26.583,00 
8326;Moderno Adaptador; R$ 169.692,00 
8327;Eco Memória; R$ 28.835,00 
8328;Flex Fita; R$ 69.956,00 
8329;Avançado Gabinete; R$ 109.483,00 
8330;Moderno Placa; R$ 14.602,00 
8331;Classic Placa; R$ 88.894,00 
8332;Ultra Sensor; R$ 158.233,00 
8333;Strong Parafuso; R$ 95.942,00 
8334;Compacto Ferramenta Elétrica; R$ 185.812,00 
8335;Active Hub; R$ 17.784,00 
8336;Eco Mesa; R$ 8.134,00 
8337;Compacto Lâmpada; R$ 136.087,00 
8338;Portátil Capa; R$ 32.778,00 
8339;Active Carregador; R$ 134.142,00 
8340;Active Microfone; R$ 172.634,00 
8341;Portátil Livro; R$ 185.853,00 
8342;Rústico Cartucho; R$ 168.209,00 
8343;Smart Hub; R$ 179.677,00 
8344;Elegante Camera; R$ 104.332,00 
8345;Portátil HD; R$ 172.591,00 
8346;Max Cobertor; R$ 47.493,00 
8347;Active Fone; R$ 86.861,00 
8348;Premium Camera; R$ 10.018,00 
8349;Compacto Suporte; R$ 112.145,00 
8350;Classic Hub; R$ 47.362,00 
8351;Pro Agenda; R$ 132.746,00 
8352;Light Lâmpada; R$ 10.006,00 
8353;Turbo Placa; R$ 40.604,00 
8354;Moderno Cadeira; R$ 162.821,00 
8355;Ultra Joystick; R$ 39.304,00 
8356;Premium Sofá; R$ 102.493,00 
8357;Compacto Adaptador; R$ 78.776,00 
8358;Active Controle; R$ 127.284,00 
8359;Turbo Parafuso; R$ 7.066,00 
8360;Moderno Faca; R$ 127.086,00 
8361;Econômico Teclado Mecânico; R$ 3.691,00 
8362;Smart Lâmpada; R$ 78.117,00 
8363;Flex Mouse; R$ 104.728,00 
8364;Eco Filtro; R$ 76.817,00 
8365;Max Mochila; R$ 103.774,00 
8366;Turbo HD; R$ 108.647,00 
8367;Portátil Estojo; R$ 4.915,00 
8368;Econômico Panela; R$ 117.973,00 
8369;Pro Régua; R$ 83.707,00 
8370;Light Batedeira; R$ 48.097,00 
8371;Premium Caixa; R$ 5.536,00 
8372;Smart Cartucho; R$ 3.769,00 
8373;Compacto Fita; R$ 29.052,00 
8374;Turbo Estojo; R$ 199.753,00 
8375;Econômico Livro; R$ 3.197,00 
8376;Turbo Cooler; R$ 40.742,00 
8377;Ultra Batedeira; R$ 82.128,00 
8378;Elegante Mouse; R$ 162.935,00 
8379;Max Monitor; R$ 56.542,00 
8380;Elegante Monitor; R$ 174.807,00 
8381;Max Cartucho; R$ 123.948,00 
8382;Smart Fone; R$ 112.282,00 
8383;Turbo Ferramenta Elétrica; R$ 47.355,00 
8384;Eco SSD; R$ 44.812,00 
8385;Compacto Lâmpada; R$ 160.443,00 
8386;Ultra Mesa; R$ 5.334,00 
8387;Turbo PenDrive; R$ 136.601,00 
8388;Classic Joystick; R$ 43.576,00 
8389;Moderno Roteador; R$ 94.718,00 
8390;Classic Liquidificador; R$ 9.019,00 
8391;Light Liquidificador; R$ 3.572,00 
8392;Mini Caneta; R$ 165.652,00 
8393;Pro Faca; R$ 4.592,00 
8394;Strong Faca; R$ 35.497,00 
8395;Rústico Joystick; R$ 29.204,00 
8396;Light Cadeira; R$ 81.824,00 
8397;Compacto Mesa; R$ 144.896,00 
8398;Econômico Mochila; R$ 100.909,00 
8399;Rústico Sensor; R$ 56.025,00 
8400;Light Carregador; R$ 11.433,00 
8401;Moderno Mesa; R$ 52.376,00 
8402;Flex Teclado Mecânico; R$ 99.999,00 
8403;Portátil Suporte; R$ 83.609,00 
8404;Elegante Filtro; R$ 17.526,00 
8405;Elegante Cabo; R$ 122.343,00 
8406;Elegante Camiseta; R$ 145.922,00 
8407;Strong Ferramenta Elétrica; R$ 152.289,00 
8408;Smart Mouse; R$ 188.007,00 
8409;Active Cooler; R$ 146.326,00 
8410;Elegante Calculadora; R$ 174.494,00 
8411;Max Lâmpada; R$ 102.396,00 
8412;Ultra Camiseta; R$ 28.691,00 
8413;Premium Cadeira; R$ 6.222,00 
8414;Active Agenda; R$ 135.969,00 
8415;Moderno PenDrive; R$ 35.185,00 
8416;Avançado Batedeira; R$ 183.352,00 
8417;Elegante Teclado Mecânico; R$ 17.552,00 
8418;Compacto Fonte; R$ 19.843,00 
8419;Mini Ferramenta Elétrica; R$ 165.887,00 
8420;Portátil Camiseta; R$ 122.537,00 
8421;Mini Placa-Mãe; R$ 21.411,00 
8422;Pro Camera; R$ 18.204,00 
